Current (A),Voltage (V),Charge Capacity (mAh),Discharge Capacity (mAh),Time (s),Temperature (C)
0.0,4.2934,0.0,0.0,17400.0,0
0.0,4.2934,0.0,0.0,17430.0,0
0.0,4.2934,0.0,0.0,17460.0,0
0.0,4.2934,0.0,0.0,17490.0,0
0.0,4.2934,0.0,0.0,17520.0,0
0.0,4.2934,0.0,0.0,17550.0,0
0.0,4.2934,0.0,0.0,17580.0,0
0.0,4.2934,0.0,0.0,17610.0,0
0.0,4.2934,0.0,0.0,17640.0,0
0.0,4.2934,0.0,0.0,17670.0,0
0.0,4.2934,0.0,0.0,17700.0,0
0.0,4.2934,0.0,0.0,17730.0,0
0.0,4.2934,0.0,0.0,17760.0,0
0.0,4.2934,0.0,0.0,17790.0,0
0.0,4.2934,0.0,0.0,17820.0,0
0.0,4.2934,0.0,0.0,17850.0,0
0.0,4.2934,0.0,0.0,17880.0,0
0.0,4.2934,0.0,0.0,17910.0,0
0.0,4.2934,0.0,0.0,17940.0,0
0.0,4.2934,0.0,0.0,17970.0,0
0.0,4.2934,0.0,0.0,18000.0,0
0.0,4.2934,0.0,0.0,18030.0,0
0.0,4.2934,0.0,0.0,18060.0,0
0.0,4.2934,0.0,0.0,18090.0,0
0.0,4.2934,0.0,0.0,18120.0,0
0.0,4.2934,0.0,0.0,18150.0,0
0.0,4.2934,0.0,0.0,18180.0,0
0.0,4.2934,0.0,0.0,18210.0,0
0.0,4.2934,0.0,0.0,18240.0,0
0.0,4.2934,0.0,0.0,18270.0,0
0.0,4.2934,0.0,0.0,18300.0,0
0.0,4.2934,0.0,0.0,18330.0,0
0.0,4.2934,0.0,0.0,18360.0,0
0.0,4.2934,0.0,0.0,18390.0,0
0.0,4.2934,0.0,0.0,18420.0,0
0.0,4.2934,0.0,0.0,18450.0,0
0.0,4.2934,0.0,0.0,18480.0,0
0.0,4.2934,0.0,0.0,18510.0,0
0.0,4.2934,0.0,0.0,18540.0,0
0.0,4.2934,0.0,0.0,18570.0,0
0.0,4.2934,0.0,0.0,18600.0,0
0.0,4.2934,0.0,0.0,18630.0,0
0.0,4.2934,0.0,0.0,18660.0,0
0.0,4.2934,0.0,0.0,18690.0,0
0.0,4.2934,0.0,0.0,18720.0,0
0.0,4.2934,0.0,0.0,18750.0,0
0.0,4.2934,0.0,0.0,18780.0,0
0.0,4.2934,0.0,0.0,18810.0,0
0.0,4.2934,0.0,0.0,18840.0,0
0.0,4.2934,0.0,0.0,18870.0,0
0.0,4.2934,0.0,0.0,18900.0,0
0.0,4.2934,0.0,0.0,18930.0,0
0.0,4.2934,0.0,0.0,18960.0,0
0.0,4.2934,0.0,0.0,18990.0,0
0.0,4.2934,0.0,0.0,19020.0,0
0.0,4.2934,0.0,0.0,19050.0,0
0.0,4.2934,0.0,0.0,19080.0,0
0.0,4.2934,0.0,0.0,19110.0,0
0.0,4.2934,0.0,0.0,19140.0,0
0.0,4.2934,0.0,0.0,19170.0,0
0.0,4.2934,0.0,0.0,19200.0,0
0.0,4.2934,0.0,0.0,19230.0,0
0.0,4.2934,0.0,0.0,19260.0,0
0.0,4.2934,0.0,0.0,19290.0,0
0.0,4.2934,0.0,0.0,19320.0,0
0.0,4.2934,0.0,0.0,19350.0,0
0.0,4.2934,0.0,0.0,19380.0,0
0.0,4.2934,0.0,0.0,19410.0,0
0.0,4.2934,0.0,0.0,19440.0,0
0.0,4.2934,0.0,0.0,19470.0,0
0.0,4.2934,0.0,0.0,19500.0,0
0.0,4.2934,0.0,0.0,19530.0,0
0.0,4.2934,0.0,0.0,19560.0,0
0.0,4.2934,0.0,0.0,19590.0,0
0.0,4.2934,0.0,0.0,19620.0,0
0.0,4.2934,0.0,0.0,19650.0,0
0.0,4.2934,0.0,0.0,19680.0,0
0.0,4.2934,0.0,0.0,19710.0,0
0.0,4.2934,0.0,0.0,19740.0,0
0.0,4.2934,0.0,0.0,19770.0,0
0.0,4.2934,0.0,0.0,19800.0,0
0.0,4.2934,0.0,0.0,19830.0,0
0.0,4.2934,0.0,0.0,19860.0,0
0.0,4.2934,0.0,0.0,19890.0,0
0.0,4.2934,0.0,0.0,19920.0,0
0.0,4.2934,0.0,0.0,19950.0,0
0.0,4.2934,0.0,0.0,19980.0,0
0.0,4.2934,0.0,0.0,20010.0,0
0.0,4.2931,0.0,0.0,20040.0,0
0.0,4.2934,0.0,0.0,20070.0,0
0.0,4.2934,0.0,0.0,20100.0,0
0.0,4.2934,0.0,0.0,20130.0,0
0.0,4.2934,0.0,0.0,20160.0,0
0.0,4.2934,0.0,0.0,20190.0,0
0.0,4.2934,0.0,0.0,20220.0,0
0.0,4.2934,0.0,0.0,20250.0,0
0.0,4.2934,0.0,0.0,20280.0,0
0.0,4.2934,0.0,0.0,20310.0,0
0.0,4.2934,0.0,0.0,20340.0,0
0.0,4.2934,0.0,0.0,20370.0,0
0.0,4.2934,0.0,0.0,20400.0,0
0.0,4.2934,0.0,0.0,20430.0,0
0.0,4.2934,0.0,0.0,20460.0,0
0.0,4.2934,0.0,0.0,20490.0,0
0.0,4.2934,0.0,0.0,20520.0,0
0.0,4.2934,0.0,0.0,20550.0,0
0.0,4.2934,0.0,0.0,20580.0,0
0.0,4.2934,0.0,0.0,20610.0,0
0.0,4.2934,0.0,0.0,20640.0,0
0.0,4.2934,0.0,0.0,20670.0,0
0.0,4.2934,0.0,0.0,20700.0,0
0.0,4.2934,0.0,0.0,20730.0,0
0.0,4.2934,0.0,0.0,20760.0,0
0.0,4.2934,0.0,0.0,20790.0,0
0.0,4.2934,0.0,0.0,20820.0,0
0.0,4.2934,0.0,0.0,20850.0,0
0.0,4.2934,0.0,0.0,20880.0,0
0.0,4.2934,0.0,0.0,20880.0,0
0.0,4.2934,0.0,0.0,20910.0,0
0.0,4.2934,0.0,0.0,20940.0,0
0.0,4.2934,0.0,0.0,20970.0,0
0.0,4.2934,0.0,0.0,21000.0,0
0.0,4.2934,0.0,0.0,21030.0,0
0.0,4.2934,0.0,0.0,21060.0,0
0.0,4.2934,0.0,0.0,21090.0,0
0.0,4.2934,0.0,0.0,21120.0,0
0.0,4.2934,0.0,0.0,21150.0,0
0.0,4.2934,0.0,0.0,21180.0,0
0.0,4.2934,0.0,0.0,21210.0,0
0.0,4.2934,0.0,0.0,21240.0,0
0.0,4.2934,0.0,0.0,21270.0,0
0.0,4.2934,0.0,0.0,21300.0,0
0.0,4.2934,0.0,0.0,21330.0,0
0.0,4.2934,0.0,0.0,21360.0,0
0.0,4.2934,0.0,0.0,21390.0,0
0.0,4.2934,0.0,0.0,21420.0,0
0.0,4.2934,0.0,0.0,21450.0,0
0.0,4.2934,0.0,0.0,21480.0,0
0.0,4.2934,0.0,0.0,21510.0,0
0.0,4.2934,0.0,0.0,21540.0,0
0.0,4.2934,0.0,0.0,21570.0,0
0.0,4.2934,0.0,0.0,21600.0,0
0.0,4.2934,0.0,0.0,21630.0,0
0.0,4.2934,0.0,0.0,21660.0,0
0.0,4.2934,0.0,0.0,21690.0,0
0.0,4.2934,0.0,0.0,21720.0,0
0.0,4.2934,0.0,0.0,21750.0,0
0.0,4.2934,0.0,0.0,21780.0,0
0.0,4.2934,0.0,0.0,21810.0,0
0.0,4.2934,0.0,0.0,21840.0,0
0.0,4.2934,0.0,0.0,21870.0,0
0.0,4.2934,0.0,0.0,21900.0,0
0.0,4.2934,0.0,0.0,21930.0,0
0.0,4.2934,0.0,0.0,21960.0,0
0.0,4.2934,0.0,0.0,21990.0,0
0.0,4.2934,0.0,0.0,22020.0,0
0.0,4.2934,0.0,0.0,22050.0,0
0.0,4.2934,0.0,0.0,22080.0,0
0.0,4.2934,0.0,0.0,22110.0,0
0.0,4.2934,0.0,0.0,22140.0,0
0.0,4.2934,0.0,0.0,22170.0,0
0.0,4.2934,0.0,0.0,22200.0,0
0.0,4.2934,0.0,0.0,22230.0,0
0.0,4.2934,0.0,0.0,22260.0,0
0.0,4.2934,0.0,0.0,22290.0,0
0.0,4.2934,0.0,0.0,22320.0,0
0.0,4.2934,0.0,0.0,22350.0,0
0.0,4.2934,0.0,0.0,22380.0,0
0.0,4.2934,0.0,0.0,22410.0,0
0.0,4.2934,0.0,0.0,22440.0,0
0.0,4.2934,0.0,0.0,22470.0,0
0.0,4.2934,0.0,0.0,22500.0,0
0.0,4.2934,0.0,0.0,22530.0,0
0.0,4.2934,0.0,0.0,22560.0,0
0.0,4.2934,0.0,0.0,22590.0,0
0.0,4.2934,0.0,0.0,22620.0,0
0.0,4.2934,0.0,0.0,22650.0,0
0.0,4.2934,0.0,0.0,22680.0,0
0.0,4.2934,0.0,0.0,22710.0,0
0.0,4.2934,0.0,0.0,22740.0,0
0.0,4.2934,0.0,0.0,22770.0,0
0.0,4.2934,0.0,0.0,22800.0,0
0.0,4.2934,0.0,0.0,22830.0,0
0.0,4.2934,0.0,0.0,22860.0,0
0.0,4.2934,0.0,0.0,22890.0,0
0.0,4.2934,0.0,0.0,22920.0,0
0.0,4.2934,0.0,0.0,22950.0,0
0.0,4.2931,0.0,0.0,22980.0,0
0.0,4.2934,0.0,0.0,23010.0,0
0.0,4.2934,0.0,0.0,23040.0,0
0.0,4.2934,0.0,0.0,23070.0,0
0.0,4.2934,0.0,0.0,23100.0,0
0.0,4.2934,0.0,0.0,23130.0,0
0.0,4.2934,0.0,0.0,23160.0,0
0.0,4.2934,0.0,0.0,23190.0,0
0.0,4.2934,0.0,0.0,23220.0,0
0.0,4.2931,0.0,0.0,23250.0,0
0.0,4.2934,0.0,0.0,23280.0,0
0.0,4.2931,0.0,0.0,23310.0,0
0.0,4.2934,0.0,0.0,23340.0,0
0.0,4.2934,0.0,0.0,23370.0,0
0.0,4.2934,0.0,0.0,23400.0,0
0.0,4.2934,0.0,0.0,23430.0,0
0.0,4.2931,0.0,0.0,23460.0,0
0.0,4.2934,0.0,0.0,23490.0,0
0.0,4.2934,0.0,0.0,23520.0,0
0.0,4.2934,0.0,0.0,23550.0,0
0.0,4.2934,0.0,0.0,23580.0,0
0.0,4.2931,0.0,0.0,23610.0,0
0.0,4.2934,0.0,0.0,23640.0,0
0.0,4.2931,0.0,0.0,23670.0,0
0.0,4.2931,0.0,0.0,23700.0,0
0.0,4.2931,0.0,0.0,23730.0,0
0.0,4.2934,0.0,0.0,23760.0,0
0.0,4.2934,0.0,0.0,23790.0,0
0.0,4.2931,0.0,0.0,23820.0,0
0.0,4.2931,0.0,0.0,23850.0,0
0.0,4.2934,0.0,0.0,23880.0,0
0.0,4.2934,0.0,0.0,23910.0,0
0.0,4.2931,0.0,0.0,23940.0,0
0.0,4.2934,0.0,0.0,23970.0,0
0.0,4.2931,0.0,0.0,24000.0,0
0.0,4.2931,0.0,0.0,24030.0,0
0.0,4.2931,0.0,0.0,24060.0,0
0.0,4.2934,0.0,0.0,24090.0,0
0.0,4.2931,0.0,0.0,24120.0,0
0.0,4.2931,0.0,0.0,24150.0,0
0.0,4.2934,0.0,0.0,24180.0,0
0.0,4.2931,0.0,0.0,24210.0,0
0.0,4.2934,0.0,0.0,24240.0,0
0.0,4.2934,0.0,0.0,24270.0,0
0.0,4.2931,0.0,0.0,24300.0,0
0.0,4.2931,0.0,0.0,24330.0,0
0.0,4.2931,0.0,0.0,24360.0,0
0.0,4.2931,0.0,0.0,24390.0,0
0.0,4.2931,0.0,0.0,24420.0,0
0.0,4.2931,0.0,0.0,24450.0,0
0.0,4.2931,0.0,0.0,24480.0,0
0.0,4.2934,0.0,0.0,24510.0,0
0.0,4.2934,0.0,0.0,24540.0,0
0.0,4.2934,0.0,0.0,24570.0,0
0.0,4.2931,0.0,0.0,24600.0,0
0.0,4.2931,0.0,0.0,24630.0,0
0.0,4.2934,0.0,0.0,24660.0,0
0.0,4.2931,0.0,0.0,24690.0,0
0.0,4.2931,0.0,0.0,24720.0,0
0.0,4.2931,0.0,0.0,24750.0,0
0.0,4.2931,0.0,0.0,24780.0,0
0.0,4.2934,0.0,0.0,24810.0,0
0.0,4.2934,0.0,0.0,24840.0,0
0.0,4.2931,0.0,0.0,24870.0,0
0.0,4.2934,0.0,0.0,24900.0,0
0.0,4.2934,0.0,0.0,24930.0,0
0.0,4.2934,0.0,0.0,24960.0,0
0.0,4.2931,0.0,0.0,24990.0,0
0.0,4.2931,0.0,0.0,25020.0,0
0.0,4.2931,0.0,0.0,25050.0,0
0.0,4.2931,0.0,0.0,25080.0,0
0.0,4.2934,0.0,0.0,25110.0,0
0.0,4.2934,0.0,0.0,25140.0,0
0.0,4.2934,0.0,0.0,25170.0,0
0.0,4.2934,0.0,0.0,25200.0,0
0.0,4.2934,0.0,0.0,25230.0,0
0.0,4.2934,0.0,0.0,25260.0,0
0.0,4.2934,0.0,0.0,25290.0,0
0.0,4.2931,0.0,0.0,25320.0,0
0.0,4.2931,0.0,0.0,25350.0,0
0.0,4.2934,0.0,0.0,25380.0,0
0.0,4.2931,0.0,0.0,25410.0,0
0.0,4.2934,0.0,0.0,25440.0,0
0.0,4.2931,0.0,0.0,25470.0,0
0.0,4.2934,0.0,0.0,25500.0,0
0.0,4.2934,0.0,0.0,25530.0,0
0.0,4.2934,0.0,0.0,25560.0,0
0.0,4.2934,0.0,0.0,25590.0,0
0.0,4.2934,0.0,0.0,25620.0,0
0.0,4.2934,0.0,0.0,25650.0,0
0.0,4.2931,0.0,0.0,25680.0,0
0.0,4.2934,0.0,0.0,25710.0,0
0.0,4.2934,0.0,0.0,25740.0,0
0.0,4.2934,0.0,0.0,25770.0,0
0.0,4.2934,0.0,0.0,25800.0,0
0.0,4.2934,0.0,0.0,25830.0,0
0.0,4.2934,0.0,0.0,25860.0,0
0.0,4.2934,0.0,0.0,25890.0,0
0.0,4.2934,0.0,0.0,25920.0,0
0.0,4.2934,0.0,0.0,25950.0,0
0.0,4.2934,0.0,0.0,25980.0,0
0.0,4.2934,0.0,0.0,26010.0,0
0.0,4.2934,0.0,0.0,26040.0,0
0.0,4.2934,0.0,0.0,26070.0,0
0.0,4.2934,0.0,0.0,26100.0,0
0.0,4.2934,0.0,0.0,26130.0,0
0.0,4.2934,0.0,0.0,26160.0,0
0.0,4.2934,0.0,0.0,26190.0,0
0.0,4.2934,0.0,0.0,26220.0,0
0.0,4.2934,0.0,0.0,26250.0,0
0.0,4.2934,0.0,0.0,26280.0,0
0.0,4.2934,0.0,0.0,26310.0,0
0.0,4.2934,0.0,0.0,26340.0,0
0.0,4.2934,0.0,0.0,26370.0,0
0.0,4.2934,0.0,0.0,26400.0,0
0.0,4.2934,0.0,0.0,26430.0,0
0.0,4.2934,0.0,0.0,26460.0,0
0.0,4.2934,0.0,0.0,26490.0,0
0.0,4.2934,0.0,0.0,26520.0,0
0.0,4.2934,0.0,0.0,26550.0,0
0.0,4.2934,0.0,0.0,26580.0,0
0.0,4.2934,0.0,0.0,26610.0,0
0.0,4.2934,0.0,0.0,26640.0,0
0.0,4.2934,0.0,0.0,26670.0,0
0.0,4.2934,0.0,0.0,26700.0,0
0.0,4.2934,0.0,0.0,26730.0,0
0.0,4.2934,0.0,0.0,26760.0,0
0.0,4.2934,0.0,0.0,26790.0,0
0.0,4.2934,0.0,0.0,26820.0,0
0.0,4.2934,0.0,0.0,26850.0,0
0.0,4.2934,0.0,0.0,26880.0,0
0.0,4.2934,0.0,0.0,26910.0,0
0.0,4.2934,0.0,0.0,26940.0,0
0.0,4.2934,0.0,0.0,26970.0,0
0.0,4.2934,0.0,0.0,27000.0,0
0.0,4.2934,0.0,0.0,27030.0,0
0.0,4.2934,0.0,0.0,27060.0,0
0.0,4.2934,0.0,0.0,27090.0,0
0.0,4.2934,0.0,0.0,27120.0,0
0.0,4.2934,0.0,0.0,27150.0,0
0.0,4.2934,0.0,0.0,27180.0,0
0.0,4.2934,0.0,0.0,27210.0,0
0.0,4.2934,0.0,0.0,27240.0,0
0.0,4.2934,0.0,0.0,27270.0,0
0.0,4.2934,0.0,0.0,27300.0,0
0.0,4.2934,0.0,0.0,27330.0,0
0.0,4.2934,0.0,0.0,27360.0,0
0.0,4.2934,0.0,0.0,27390.0,0
0.0,4.2934,0.0,0.0,27420.0,0
0.0,4.2934,0.0,0.0,27450.0,0
0.0,4.2934,0.0,0.0,27480.0,0
0.0,4.2934,0.0,0.0,27510.0,0
0.0,4.2934,0.0,0.0,27540.0,0
0.0,4.2934,0.0,0.0,27570.0,0
0.0,4.2934,0.0,0.0,27600.0,0
0.0,4.2934,0.0,0.0,27630.0,0
0.0,4.2934,0.0,0.0,27660.0,0
0.0,4.2934,0.0,0.0,27690.0,0
0.0,4.2934,0.0,0.0,27720.0,0
0.0,4.2934,0.0,0.0,27750.0,0
0.0,4.2934,0.0,0.0,27780.0,0
0.0,4.2934,0.0,0.0,27810.0,0
0.0,4.2934,0.0,0.0,27840.0,0
0.0,4.2934,0.0,0.0,27870.0,0
0.0,4.2934,0.0,0.0,27900.0,0
0.0,4.2934,0.0,0.0,27930.0,0
0.0,4.2934,0.0,0.0,27960.0,0
0.0,4.2934,0.0,0.0,27990.0,0
0.0,4.2934,0.0,0.0,28020.0,0
0.0,4.2934,0.0,0.0,28050.0,0
0.0,4.2934,0.0,0.0,28080.0,0
0.0,4.2934,0.0,0.0,28110.0,0
0.0,4.2934,0.0,0.0,28140.0,0
0.0,4.2931,0.0,0.0,28170.0,0
0.0,4.2934,0.0,0.0,28200.0,0
0.0,4.2934,0.0,0.0,28230.0,0
0.0,4.2934,0.0,0.0,28260.0,0
0.0,4.2934,0.0,0.0,28290.0,0
0.0,4.2934,0.0,0.0,28320.0,0
0.0,4.2934,0.0,0.0,28350.0,0
0.0,4.2934,0.0,0.0,28380.0,0
0.0,4.2934,0.0,0.0,28410.0,0
0.0,4.2931,0.0,0.0,28440.0,0
0.0,4.2934,0.0,0.0,28470.0,0
0.0,4.2934,0.0,0.0,28500.0,0
0.0,4.2934,0.0,0.0,28530.0,0
0.0,4.2934,0.0,0.0,28560.0,0
0.0,4.2934,0.0,0.0,28590.0,0
0.0,4.2934,0.0,0.0,28620.0,0
0.0,4.2934,0.0,0.0,28650.0,0
0.0,4.2934,0.0,0.0,28680.0,0
0.0,4.2934,0.0,0.0,28710.0,0
0.0,4.2934,0.0,0.0,28740.0,0
-58.02331,3.984,0.0,0.48191,28770.0,0
-58.02331,3.9539,0.0,0.96544,28800.0,0
-58.02331,3.9366,0.0,1.44897,28830.0,0
-58.02331,3.9251,0.0,1.9325,28860.0,0
-58.02331,3.9167,0.0,2.41602,28890.0,0
-58.02331,3.9099,0.0,2.89955,28920.0,0
-58.02331,3.904,0.0,3.38308,28950.0,0
-58.02331,3.8981,0.0,3.86661,28980.0,0
-58.02331,3.8929,0.0,4.35013,29010.0,0
-58.02331,3.887,0.0,4.83366,29040.0,0
-58.02331,3.8808,0.0,5.31719,29070.0,0
-58.02331,3.8746,0.0,5.80073,29100.0,0
-58.02331,3.8681,0.0,6.28427,29130.0,0
-58.02331,3.8616,0.0,6.76781,29160.0,0
-58.02951,3.8544,0.0,7.25136,29190.0,0
-58.02951,3.847,0.0,7.7349,29220.0,0
-58.02331,3.8392,0.0,8.21845,29250.0,0
-58.02951,3.8315,0.0,8.70201,29280.0,0
-58.02951,3.8234,0.0,9.18557,29310.0,0
-58.02951,3.8151,0.0,9.66913,29340.0,0
-58.02951,3.8067,0.0,10.1527,29370.0,0
-58.02951,3.798,0.0,10.63627,29400.0,0
-58.02951,3.7893,0.0,11.11985,29430.0,0
-58.02951,3.78,0.0,11.60343,29460.0,0
-58.02951,3.771,0.0,12.08701,29490.0,0
-58.02951,3.7617,0.0,12.57059,29520.0,0
-58.02951,3.7527,0.0,13.05417,29550.0,0
-58.02951,3.7434,0.0,13.53775,29580.0,0
-58.02951,3.7341,0.0,14.02132,29610.0,0
-58.02951,3.7248,0.0,14.50489,29640.0,0
-58.02951,3.7155,0.0,14.98847,29670.0,0
-58.02951,3.7062,0.0,15.47204,29700.0,0
-58.02331,3.6969,0.0,15.95562,29730.0,0
-58.02951,3.6876,0.0,16.43919,29760.0,0
-58.02951,3.6783,0.0,16.92277,29790.0,0
-58.02951,3.6687,0.0,17.40635,29820.0,0
-58.02951,3.6594,0.0,17.88993,29850.0,0
-58.02951,3.6501,0.0,18.37351,29880.0,0
-58.02951,3.6408,0.0,18.85709,29910.0,0
-58.02951,3.6315,0.0,19.34067,29940.0,0
-58.02951,3.6222,0.0,19.82424,29970.0,0
-58.02951,3.6129,0.0,20.30782,30000.0,0
-58.02951,3.6036,0.0,20.7914,30030.0,0
-58.02951,3.5946,0.0,21.27498,30060.0,0
-58.02951,3.5856,0.0,21.75856,30090.0,0
-58.02951,3.577,0.0,22.24214,30120.0,0
-58.02951,3.5683,0.0,22.72572,30150.0,0
-58.02951,3.5596,0.0,23.2093,30180.0,0
-58.02951,3.5512,0.0,23.69288,30210.0,0
-58.02951,3.5429,0.0,24.17646,30240.0,0
-58.02951,3.5348,0.0,24.66004,30270.0,0
-58.02951,3.5267,0.0,25.14362,30300.0,0
-58.02951,3.5187,0.0,25.6272,30330.0,0
-58.02951,3.5112,0.0,26.11078,30360.0,0
-58.02951,3.5035,0.0,26.59436,30390.0,0
-58.02951,3.4964,0.0,27.07793,30420.0,0
-58.02951,3.4892,0.0,27.56151,30450.0,0
-58.02951,3.4821,0.0,28.04509,30480.0,0
-58.02951,3.4756,0.0,28.52867,30510.0,0
-58.02951,3.4688,0.0,29.01225,30540.0,0
-58.02951,3.4626,0.0,29.49583,30570.0,0
-58.02951,3.4564,0.0,29.97941,30600.0,0
-58.02951,3.4502,0.0,30.46299,30630.0,0
-58.02951,3.4443,0.0,30.94657,30660.0,0
-58.02951,3.4387,0.0,31.43015,30690.0,0
-58.02951,3.4328,0.0,31.91373,30720.0,0
-58.02951,3.4272,0.0,32.3973,30750.0,0
-58.02951,3.4213,0.0,32.88088,30780.0,0
-58.02951,3.4161,0.0,33.36447,30810.0,0
-58.02951,3.4108,0.0,33.84804,30840.0,0
-58.02951,3.4052,0.0,34.33162,30870.0,0
-58.02951,3.4002,0.0,34.8152,30900.0,0
-58.02951,3.3947,0.0,35.29878,30930.0,0
-58.02951,3.3891,0.0,35.78236,30960.0,0
-58.02951,3.3841,0.0,36.26594,30990.0,0
-58.02951,3.3789,0.0,36.74952,31020.0,0
-58.02951,3.3733,0.0,37.2331,31050.0,0
-58.02951,3.3677,0.0,37.71668,31080.0,0
-58.02951,3.3621,0.0,38.20026,31110.0,0
-58.02951,3.3565,0.0,38.68384,31140.0,0
-58.02951,3.3506,0.0,39.16742,31170.0,0
-58.02951,3.3448,0.0,39.651,31200.0,0
-58.02951,3.3386,0.0,40.13457,31230.0,0
-58.02951,3.3327,0.0,40.61815,31260.0,0
-58.02951,3.3258,0.0,41.10174,31290.0,0
-58.02951,3.319,0.0,41.58531,31320.0,0
-58.02951,3.3119,0.0,42.06889,31350.0,0
-58.02951,3.3045,0.0,42.55247,31380.0,0
-58.02951,3.2964,0.0,43.03605,31410.0,0
-58.02951,3.288,0.0,43.51963,31440.0,0
-58.02951,3.2784,0.0,44.00321,31470.0,0
-58.02951,3.2679,0.0,44.48678,31500.0,0
-58.02951,3.2564,0.0,44.97037,31530.0,0
-58.02951,3.2428,0.0,45.45395,31560.0,0
-58.02951,3.2266,0.0,45.93752,31590.0,0
-58.02951,3.2065,0.0,46.4211,31620.0,0
-58.02951,3.1789,0.0,46.90468,31650.0,0
-58.02951,3.1395,0.0,47.38826,31680.0,0
-58.02951,3.0775,0.0,47.87184,31710.0,0
-58.02951,2.9743,0.0,48.35542,31740.0,0
-58.02951,2.7963,0.0,48.839,31770.0,0
-58.02951,2.4981,0.0,49.32258,31800.0,0
-58.02951,2.1989,0.0,49.69816,31824.0,0
0.0,3.3618,0.0,0.0,31854.0,0
0.0,3.4161,0.0,0.0,31884.0,0
0.0,3.4474,0.0,0.0,31914.0,0
0.0,3.4654,0.0,0.0,31944.0,0
0.0,3.4765,0.0,0.0,31974.0,0
0.0,3.484,0.0,0.0,32004.0,0
0.0,3.4892,0.0,0.0,32034.0,0
0.0,3.4929,0.0,0.0,32064.0,0
0.0,3.496,0.0,0.0,32094.0,0
0.0,3.4985,0.0,0.0,32124.0,0
0.0,3.5004,0.0,0.0,32154.0,0
0.0,3.5022,0.0,0.0,32184.0,0
0.0,3.5038,0.0,0.0,32214.0,0
0.0,3.505,0.0,0.0,32244.0,0
0.0,3.506,0.0,0.0,32274.0,0
0.0,3.5072,0.0,0.0,32304.0,0
0.0,3.5081,0.0,0.0,32334.0,0
0.0,3.5091,0.0,0.0,32364.0,0
0.0,3.5097,0.0,0.0,32394.0,0
0.0,3.5109,0.0,0.0,32424.0,0
58.03571,3.7273,0.48202,0.0,32454.0,0
58.02951,3.7549,0.96562,0.0,32484.0,0
58.02951,3.7735,1.44921,0.0,32514.0,0
58.02951,3.7875,1.9328,0.0,32544.0,0
58.03571,3.7989,2.41639,0.0,32574.0,0
58.02951,3.8092,2.89997,0.0,32604.0,0
58.02951,3.8178,3.38357,0.0,32634.0,0
58.02951,3.8259,3.86716,0.0,32664.0,0
58.03571,3.8333,4.35076,0.0,32694.0,0
58.03571,3.8402,4.83437,0.0,32724.0,0
58.02951,3.8464,5.31797,0.0,32754.0,0
58.02951,3.8519,5.80157,0.0,32784.0,0
58.02951,3.8566,6.28516,0.0,32814.0,0
58.03571,3.8616,6.76875,0.0,32844.0,0
58.02951,3.8656,7.25235,0.0,32874.0,0
58.03571,3.8699,7.73594,0.0,32904.0,0
58.03571,3.8736,8.21954,0.0,32934.0,0
58.02951,3.8777,8.70314,0.0,32964.0,0
58.03571,3.8811,9.18674,0.0,32994.0,0
58.03571,3.8851,9.67034,0.0,33024.0,0
58.03571,3.8885,10.15393,0.0,33054.0,0
58.03571,3.8922,10.63753,0.0,33084.0,0
58.03571,3.896,11.12113,0.0,33114.0,0
58.02951,3.8997,11.60473,0.0,33144.0,0
58.03571,3.9034,12.08832,0.0,33174.0,0
58.02951,3.9068,12.57191,0.0,33204.0,0
58.02951,3.9112,13.0555,0.0,33234.0,0
58.03571,3.9149,13.53908,0.0,33264.0,0
58.02951,3.9192,14.02267,0.0,33294.0,0
58.02951,3.9236,14.50626,0.0,33324.0,0
58.02951,3.9279,14.98984,0.0,33354.0,0
58.03571,3.9322,15.47343,0.0,33384.0,0
58.02951,3.9366,15.95701,0.0,33414.0,0
58.02951,3.9415,16.4406,0.0,33444.0,0
58.02951,3.9462,16.92419,0.0,33474.0,0
58.02951,3.9515,17.40777,0.0,33504.0,0
58.02951,3.9567,17.89135,0.0,33534.0,0
58.02951,3.962,18.37493,0.0,33564.0,0
58.03571,3.9676,18.85852,0.0,33594.0,0
58.02951,3.9735,19.34212,0.0,33624.0,0
58.02951,3.9794,19.82572,0.0,33654.0,0
58.02951,3.9853,20.30932,0.0,33684.0,0
58.02951,3.9918,20.79292,0.0,33714.0,0
58.03571,3.9983,21.27651,0.0,33744.0,0
58.02951,4.0054,21.7601,0.0,33774.0,0
58.03571,4.0125,22.24369,0.0,33804.0,0
58.03571,4.02,22.72729,0.0,33834.0,0
58.03571,4.0274,23.21088,0.0,33864.0,0
58.02951,4.0352,23.69447,0.0,33894.0,0
58.02951,4.0435,24.17807,0.0,33924.0,0
58.02951,4.0516,24.66166,0.0,33954.0,0
58.02951,4.0603,25.14524,0.0,33984.0,0
58.02951,4.0693,25.62884,0.0,34014.0,0
58.02951,4.0783,26.11242,0.0,34044.0,0
58.02951,4.0873,26.59602,0.0,34074.0,0
58.02951,4.0966,27.07961,0.0,34104.0,0
58.02951,4.1062,27.5632,0.0,34134.0,0
58.02951,4.1161,28.04678,0.0,34164.0,0
58.02951,4.1257,28.53037,0.0,34194.0,0
58.02951,4.1356,29.01396,0.0,34224.0,0
58.02951,4.1452,29.49755,0.0,34254.0,0
